45699087	60	3	92	SH, N, LN	92.048914	1796.087756	1304.794927
45717453	60	3	92	SH, N, LD	91.060495	50563.805610	29364.444493
45736132	60	3	92	SH, CN, LN	91.060495	1940.328282	1378.299339
45754629	60	3	92	SH, CN, LD	91.060495	50563.805532	29364.444442
46639891	60	3	93	SH, N, LN	98.837230	1801.980892	1312.836982
46659748	60	3	93	SH, N, LD	99.342859	50475.988656	29436.908402
46679519	60	3	93	SH, CN, LN	99.205440	1936.829764	1381.350634
46699842	60	3	93	SH, CN, LD	99.342859	50475.988665	29436.908402
46957537	60	3	94	SH, N, LN	95.361921	1828.737059	1324.496439
46977008	60	3	94	SH, N, LD	96.917911	51834.106804	29781.981549
46996595	60	3	94	SH, CN, LN	97.069114	1986.361080	1403.893379
47016653	60	3	94	SH, CN, LD	96.917911	51834.106777	29781.981542
47256835	60	3	95	SH, N, LN	96.590050	1796.353438	1315.127684
47277244	60	3	95	SH, N, LD	96.591808	50539.367694	29689.981680
47297300	60	3	95	SH, CN, LN	97.293495	1938.781371	1388.223846
47317563	60	3	95	SH, CN, LD	96.591808	50539.367707	29689.981679
47591112	60	3	96	SH, N, LN	99.890893	1742.767526	1287.404512
47611353	60	3	96	SH, N, LD	99.890893	48745.675729	29193.036343
47631421	60	3	96	SH, CN, LN	99.890893	1875.975824	1356.919161
47651406	60	3	96	SH, CN, LD	99.890893	48745.675750	29193.036349
47939092	60	3	97	SH, N, LN	99.621506	1846.919212	1337.556980
47958912	60	3	97	SH, N, LD	99.081051	52194.566719	30019.577343
47979212	60	3	97	SH, CN, LN	99.081051	1986.974829	1407.583024
47999327	60	3	97	SH, CN, LD	99.081051	52194.566667	30019.577329
48406138	60	3	98	SH, N, LN	97.053972	1773.069261	1298.488372
48424966	60	3	98	SH, N, LD	94.720312	49395.867213	29234.469145
